O_id,D_id,O_lng,O_lat,D_lng,D_lat,c_1,c_2,c_3
a164,c3,437104.855361589,308596.91175112606,1056691.473846119,996044.2766450125,0.995255822703005,0.0,0.004744177296994923
a164,c34,437104.855361589,308596.91175112606,512732.31188483926,982248.0094862839,0.9783885687596011,0.0,0.021611431240399003
a164,c35,437104.855361589,308596.91175112606,398576.8991529565,959712.0982521835,0.980269161026372,0.0,0.019730838973627953
a164,c36,437104.855361589,308596.91175112606,495884.7935896085,899267.0127529339,0.9802554756712548,0.0,0.0197445243287451
a164,c37,437104.855361589,308596.91175112606,598458.7097485351,957923.5298555065,0.977658341810927,0.0,0.022341658189073032
a164,c38,437104.855361589,308596.91175112606,707653.9707010174,977959.6926329604,0.9764248708649903,0.0,0.023575129135009688
a164,c39,437104.855361589,308596.91175112606,782223.5694588752,1021415.5942026138,0.9739630119605607,0.0,0.02603698803943927
a164,c4,437104.855361589,308596.91175112606,1076590.0493736912,879071.4901408796,0.9783262397040253,0.0,0.021673760295974714
a164,c40,437104.855361589,308596.91175112606,893429.2945914436,948695.2677742166,0.9785830381778673,0.0,0.021416961822132752
a164,c41,437104.855361589,308596.91175112606,810690.2408677752,1076167.849059671,0.9741812782518691,0.0,0.025818721748130942
a164,c42,437104.855361589,308596.91175112606,851312.8179095903,881757.3527588245,0.9784769164620828,0.0,0.021523083537917147
a164,c43,437104.855361589,308596.91175112606,804006.8445899538,969516.345963283,0.975550491920233,0.0,0.024449508079766934
a164,c44,437104.855361589,308596.91175112606,829797.6737558885,699814.8732983172,0.849423953839306,0.0,0.15057604616069398
a164,c47,437104.855361589,308596.91175112606,907526.9512372671,707985.8443158871,0.02812408989564307,0.2200234952329614,0.7518524148713954
a164,c5,437104.855361589,308596.91175112606,1019766.8348705258,974809.2841422296,0.977772400037661,0.0,0.022227599962339018
a164,c55,437104.855361589,308596.91175112606,527088.8973784909,823582.004934491,0.9698836839192424,0.0,0.03011631608075748
a164,c56,437104.855361589,308596.91175112606,296753.5987841593,798192.0165681869,0.9094600536481275,0.0,0.09053994635187249
a164,c6,437104.855361589,308596.91175112606,61345.589020799234,1021719.9740546513,0.9763972307389864,0.0,0.02360276926101362
a164,c68,437104.855361589,308596.91175112606,312075.15330360475,673832.2632165457,0.0729515037181136,0.3143539601843575,0.6126945360975289
a164,c71,437104.855361589,308596.91175112606,162731.61839293406,686389.2439383302,0.16167891530538317,0.2657562423079993,0.5725648423866175
a164,c72,437104.855361589,308596.91175112606,311681.6656260563,720475.9586386625,0.5216202741305487,0.06490690328527109,0.4134728225841802
a164,c73,437104.855361589,308596.91175112606,379619.5918390661,813014.3237628639,0.942563758997464,0.0,0.05743624100253602
a164,c74,437104.855361589,308596.91175112606,437776.4989834509,750125.3493307976,0.7495120258465839,0.0,0.250487974153416
a164,c75,437104.855361589,308596.91175112606,513460.2729624406,1039959.5415156368,0.9772995767294789,0.0,0.02270042327052118
a164,c76,437104.855361589,308596.91175112606,590310.551916678,1036467.2032702942,0.9770104168246004,0.0,0.022989583175399574
a164,c77,437104.855361589,308596.91175112606,661495.9907331095,1072313.7780121558,0.9921767552412561,0.0,0.007823244758743889
a164,c78,437104.855361589,308596.91175112606,695239.607872108,1057456.502963125,0.9760646950127232,0.0,0.023935304987276845
a164,c79,437104.855361589,308596.91175112606,638782.3110764966,1042921.4007437215,0.9768055215288264,0.0,0.023194478471173594
a164,c8,437104.855361589,308596.91175112606,752186.2060139113,1063865.170288348,0.9737377071443046,0.0,0.02626229285569539
a164,c80,437104.855361589,308596.91175112606,733198.1048907868,722431.23074712,0.9161182256712377,0.0,0.08388177432876229
a164,c81,437104.855361589,308596.91175112606,744923.960448284,683980.9210821056,0.5029316529117378,0.17017079712753158,0.3268975499607306
a164,c82,437104.855361589,308596.91175112606,646299.5048373977,761153.8230079168,0.797520396906246,0.0,0.202479603093754
a164,c83,437104.855361589,308596.91175112606,715113.0384187739,919804.5543924351,0.977384621967957,0.0,0.022615378032043096
a164,c84,437104.855361589,308596.91175112606,590431.6157292326,892193.3997171706,0.9785189525891195,0.0,0.021481047410880562
a164,c85,437104.855361589,308596.91175112606,661433.0557595086,837510.2908493592,0.9748646254597145,0.0,0.025135374540285492
a164,c89,437104.855361589,308596.91175112606,244166.85053308943,945660.2922961597,0.9804890746657438,0.0,0.019510925334256152
a164,c9,437104.855361589,308596.91175112606,374588.29412927176,1077412.6892032835,0.9770321025616757,0.0,0.022967897438324263
a164,c90,437104.855361589,308596.91175112606,211695.56884644312,799934.3950554734,0.91364157908792,0.0,0.08635842091208006
a164,c92,437104.855361589,308596.91175112606,483239.73026901373,694116.1311201806,0.03250806340309698,0.2485550228539407,0.7189369137429622
a164,c93,437104.855361589,308596.91175112606,567909.5658764879,744327.5041265424,0.8436773207227372,0.0,0.1563226792772628
a164,c95,437104.855361589,308596.91175112606,497946.9785217651,1091943.303834598,0.9770090980904564,0.0,0.022990901909543567
a164,c96,437104.855361589,308596.91175112606,636933.5865159038,1100828.8712536192,0.974463456734855,0.0,0.02553654326514502
a164,c97,437104.855361589,308596.91175112606,457945.7852829433,1081824.1873569612,0.9771874521141355,0.0,0.022812547885864468
a164,c98,437104.855361589,308596.91175112606,525122.4721721654,1087478.289113556,0.9765893201169102,0.0,0.0234106798830898
a164,c99,437104.855361589,308596.91175112606,764320.2635706618,800272.0257677863,0.9569637750895423,0.0,0.04303622491045767
a165,a165,374228.23238387256,326027.02592110867,374228.23238387256,326027.02592110867,0.03290202996036383,0.9596167948886872,0.007363825602409868
a165,a166,374228.23238387256,326027.02592110867,494685.8524414195,338503.33431357687,0.03488401006546566,0.9411009398507327,0.0240150500838015
a165,a167,374228.23238387256,326027.02592110867,518552.92688713095,269940.4936444087,0.039375505372237385,0.9605130190833474,0.00011147554441514794
a165,a168,374228.23238387256,326027.02592110867,433402.96115163004,376962.28433596133,0.030577260455995906,0.8669229620538939,0.10225257394795909
a165,a169,374228.23238387256,326027.02592110867,456087.8228465036,102498.81271949028,0.0600256164330004,0.9399743835669996,0.0
a165,a170,374228.23238387256,326027.02592110867,519805.90074547374,118641.20973548148,0.059288836980150916,0.9407111630198491,0.0
a165,a171,374228.23238387256,326027.02592110867,343985.5466227383,176617.85136387756,0.02584589040600805,0.974151975022296,2.1345716959521914e-06
a165,a172,374228.23238387256,326027.02592110867,299799.322796599,225498.61033083944,0.024613154967494985,0.9753856547179359,1.1903145690908998e-06
a165,a173,374228.23238387256,326027.02592110867,358791.4467467901,224542.31448850737,0.029298384534925056,0.9705958705570682,0.0
a165,a174,374228.23238387256,326027.02592110867,451809.84950453043,231536.977386209,0.04097543454113579,0.958914107394955,0.0
a165,a175,374228.23238387256,326027.02592110867,346409.23746043496,106081.34675001315,0.04754808461936967,0.9524409515284449,1.096385218537215e-05
a165,a176,374228.23238387256,326027.02592110867,336284.02911775204,55263.020605026235,0.6017209531613772,0.3966327241868771,0.0016463226517456464
a165,a177,374228.23238387256,326027.02592110867,300159.23027910286,70027.52948084273,0.04671339498037866,0.9532754413298415,1.1163689779806405e-05
a165,a178,374228.23238387256,326027.02592110867,311477.80763229344,137387.37398025722,0.03246371118300361,0.9675244028304927,1.1885986503664189e-05
a165,a179,374228.23238387256,326027.02592110867,390553.09471993975,89346.19606364821,0.06417374999764225,0.9358210222920765,5.227710281271801e-06
a165,a180,374228.23238387256,326027.02592110867,418324.69919599063,156910.55190337266,0.04991055218506796,0.950089447814932,0.0
a165,a181,374228.23238387256,326027.02592110867,185946.28828781072,127998.11196928172,0.03229033617209853,0.9677076694793267,1.994348574676793e-06
a165,a182,374228.23238387256,326027.02592110867,247796.7898337899,64544.50554831517,0.038020446013319484,0.9619740273701717,5.52661650895601e-06
a165,a183,374228.23238387256,326027.02592110867,154678.1597341107,93195.27795207004,0.9937302129236206,0.0021998972187997293,0.0040698898575797365
a165,a184,374228.23238387256,326027.02592110867,152292.192258539,148825.3494121334,0.6741105359138262,0.3239086275423596,0.0019808365438141705
a165,a185,374228.23238387256,326027.02592110867,219646.96096294367,178582.82019067425,0.017638023447107635,0.9823609723108694,1.0042420230184676e-06
a165,a186,374228.23238387256,326027.02592110867,65785.34100860436,52063.27016988291,0.03122085815421016,0.9687620980308314,1.7043814958427933e-05
a165,a187,374228.23238387256,326027.02592110867,14344.114131277924,259178.25211443266,0.042656683082871724,0.9568043781940196,0.0005389387231086286
a165,a194,374228.23238387256,326027.02592110867,1075717.656626803,210493.07883767594,0.010419747063263757,0.9895802529367363,0.0
a165,a195,374228.23238387256,326027.02592110867,1056299.5580437765,15624.092004105909,0.04631812882112187,0.9536809008354825,9.703433956656883e-07
a165,a28,374228.23238387256,326027.02592110867,956538.6284891518,43599.28035034985,0.03577459228704874,0.9642254077129513,0.0
a165,a29,374228.23238387256,326027.02592110867,1064841.0448184786,55572.32128945334,0.03806030734329071,0.9619396926567093,0.0
a165,a30,374228.23238387256,326027.02592110867,1014671.2454987067,100851.60011371809,0.023924134255162956,0.976075865744837,0.0
a165,a48,374228.23238387256,326027.02592110867,37600.85450180065,228982.25422487615,0.035939432723602886,0.9640003922445624,6.017503183478168e-05
a165,a53,374228.23238387256,326027.02592110867,59276.64509977203,288394.168155032,0.03664355211760939,0.9628474820546137,0.000508965827776974
a165,a54,374228.23238387256,326027.02592110867,69618.98926354437,215267.35621935493,0.027121378400237577,0.9727232687028909,0.0001553528968715909
a165,a60,374228.23238387256,326027.02592110867,993422.4039581957,336190.0082683037,0.014036407487497153,0.977500440542721,0.008463151969781821
a165,a61,374228.23238387256,326027.02592110867,995966.8043385864,221468.21893070813,0.013647711150580303,0.9863522888494196,0.0
a165,a62,374228.23238387256,326027.02592110867,1039424.2437528288,293101.7844142529,0.18122774896818963,0.8148640579976939,0.00390819303411638
a165,a63,374228.23238387256,326027.02592110867,1074034.20921661,359373.77787157,0.006856112174052233,0.9344581471419482,0.058685740683999656
a165,a7,374228.23238387256,326027.02592110867,1046266.1956843117,133396.93655873838,0.7970412075853918,0.19989591001704213,0.00306288239756627
a165,a86,374228.23238387256,326027.02592110867,27578.320609000857,369242.76366373705,0.04771105274161609,0.9451893160038766,0.0070996312545074615
a165,a87,374228.23238387256,326027.02592110867,55935.68222770196,431120.71163364255,0.04898182450154623,0.9290632796279381,0.021954895870515717
a165,a88,374228.23238387256,326027.02592110867,32023.78744929099,323981.52773539966,0.46450588450993846,0.5323094494325193,0.003184666057542261
a165,a91,374228.23238387256,326027.02592110867,907468.9088304356,139155.29254849098,0.016265277433163545,0.9837347225668365,0.0
a165,a94,374228.23238387256,326027.02592110867,241082.5618364242,426627.8071830488,0.0004933522546721288,0.5313346769248803,0.4681719708204475
a165,b0,374228.23238387256,326027.02592110867,50760.2147813319,584180.0372893895,0.19494265846424863,0.7633098639984743,0.041747477537277
a165,b117,374228.23238387256,326027.02592110867,537245.7370784151,553740.3571953266,0.11546630517710699,0.7297591683979177,0.1547745264249754
a165,b118,374228.23238387256,326027.02592110867,515227.0176070538,620443.0361490146,0.03904372762659878,0.39716125055387763,0.5637950218195235
a165,b119,374228.23238387256,326027.02592110867,665024.3024401169,661743.5250490524,0.0,0.1991566865165181,0.8008433134834818
a165,b120,374228.23238387256,326027.02592110867,647439.0736386308,544197.9824012135,0.08867504161383218,0.7105543962545489,0.20077056213161895
a165,b121,374228.23238387256,326027.02592110867,572839.5790363664,523159.4166767191,0.10441891038119694,0.7665257933987208,0.12905529622008227
a165,b122,374228.23238387256,326027.02592110867,424187.71776244143,548577.6170518941,0.07016808812901365,0.618737640828654,0.3110942710423324
a165,b129,374228.23238387256,326027.02592110867,387056.90335350175,453201.7082100457,0.017783346129774565,0.6992920577800109,0.28243419855432006
a165,b130,374228.23238387256,326027.02592110867,467197.581104589,451735.90238462057,0.0,0.4615178264803418,0.5376471744726502
a165,b188,374228.23238387256,326027.02592110867,27872.939725068307,514953.3121732802,0.10963912034589374,0.8628693275352629,0.027491552118843462
a165,b19,374228.23238387256,326027.02592110867,161141.88476760828,581014.0857921882,0.1244537965503324,0.6150198603051538,0.26052634314451384
a165,b193,374228.23238387256,326027.02592110867,1096987.9004451788,485174.2980830728,0.0,0.408130198008108,0.5918698019918919
a165,b20,374228.23238387256,326027.02592110867,111963.58178263302,608763.3126458392,0.19473392130323877,0.6150233671490012,0.19024271154775993
a165,b23,374228.23238387256,326027.02592110867,1073259.2459855105,625661.3021159507,0.0,0.19510362642008844,0.8048963735799116
a165,b24,374228.23238387256,326027.02592110867,1052939.0979868593,574192.2274992709,0.05428313767468795,0.7644130850795358,0.1813037772457763
a165,b25,374228.23238387256,326027.02592110867,934703.3547549607,626361.2165829476,0.039958972955186224,0.3068764088662463,0.6531646181785674
a165,b26,374228.23238387256,326027.02592110867,1009432.2509115043,660633.1067787703,0.10968478743201376,0.2678076192243492,0.622507593343637
a165,b27,374228.23238387256,326027.02592110867,918856.354429379,504557.2427806811,0.026042982483591506,0.6735934207328375,0.3003635967835711
a165,b31,374228.23238387256,326027.02592110867,708468.7394887219,599267.1915466037,0.0943145879653495,0.5472476704945152,0.35843774154013525
a165,b32,374228.23238387256,326027.02592110867,296764.691078908,550904.9184246283,0.1125687600577346,0.7695625540491287,0.11786868589313682
a165,b33,374228.23238387256,326027.02592110867,200601.2685708276,560733.8130380973,0.10877137623303418,0.686380630099623,0.20484799366734277
a165,b45,374228.23238387256,326027.02592110867,825299.7438180047,618785.0938578451,0.11151488494347726,0.4186442085921066,0.4698409064644162
a165,b46,374228.23238387256,326027.02592110867,880531.5401482835,636730.8886724107,0.0,0.22272488802611176,0.7772751119738883
a165,b49,374228.23238387256,326027.02592110867,191375.67815587507,458013.9336139917,0.0,0.4601273472960793,0.5398726527039207
a165,b50,374228.23238387256,326027.02592110867,248789.01824278594,504279.49380263867,0.016658910668381224,0.5695399631554807,0.41380112617613807
a165,b51,374228.23238387256,326027.02592110867,203187.66828825758,521214.7163001656,0.05067707686275992,0.6844362120711965,0.26488671106604356
a165,b52,374228.23238387256,326027.02592110867,123983.96072939361,506962.4564713862,0.057847847908624746,0.7814066094430274,0.16074554264834776
a165,b57,374228.23238387256,326027.02592110867,1049163.979722921,454252.42802275677,0.0002528971369538753,0.6127594396541518,0.3869876632088942
a165,b58,374228.23238387256,326027.02592110867,957579.6701598847,540998.6217057523,0.05568455773381448,0.8036782954524432,0.14063714681374231
a165,b59,374228.23238387256,326027.02592110867,1042324.9933363084,536106.3218914666,0.05536657036416923,0.7903202419378681,0.15431318769796268
a165,b64,374228.23238387256,326027.02592110867,772369.3865635801,548593.0276144278,0.11959818071145162,0.7742599054590384,0.10614191382950981
a165,b65,374228.23238387256,326027.02592110867,851200.168947594,531448.8914923286,0.05104756138715939,0.7094129526328745,0.23953948597996613
a165,b66,374228.23238387256,326027.02592110867,670344.0565277844,479046.7735054273,0.0,0.4029053081046851,0.5970946918953148
a165,b67,374228.23238387256,326027.02592110867,344534.61309654603,513951.23295059486,0.08550638557365166,0.7913429843375865,0.12315063008876176
a165,b69,374228.23238387256,326027.02592110867,325993.8291348114,611148.309095296,0.09728742037760034,0.4318404071379785,0.47087217248442126
a165,b70,374228.23238387256,326027.02592110867,197992.53619396227,643081.6452189127,0.0,0.20276108281889305,0.797238917181107
a165,c1,374228.23238387256,326027.02592110867,1029495.6787346387,1093358.4854667636,0.9534708244171424,0.0,0.046529175582857636
a165,c10,374228.23238387256,326027.02592110867,284551.77049970883,1053495.2482449873,0.9870632144811652,0.0,0.012936785518834705
a165,c100,374228.23238387256,326027.02592110867,776208.0093587819,893665.6834981428,0.9881597612069847,0.0,0.011840238793015316
a165,c101,374228.23238387256,326027.02592110867,825319.2245124967,809434.179252157,0.9030266816879473,0.0,0.09697331831205265
a165,c102,374228.23238387256,326027.02592110867,702193.313825871,871497.7567455291,0.9581727004504074,0.0,0.04182729954959257
a165,c103,374228.23238387256,326027.02592110867,707969.2042577951,787116.6524582781,0.8721565744371602,0.0,0.1278434255628398
a165,c104,374228.23238387256,326027.02592110867,774132.1324131034,736197.0391166651,0.810600819354184,0.0,0.18939918064581585
a165,c105,374228.23238387256,326027.02592110867,60368.959449497386,872336.5991382409,0.9483510582898724,0.0,0.05164894171012748
a165,c106,374228.23238387256,326027.02592110867,139984.27743806786,884507.0658766379,0.9617539580834857,0.0,0.038246041916514296
a165,c107,374228.23238387256,326027.02592110867,120016.08638235273,815226.3201256018,0.9448829075956265,0.0,0.055117092404373395
a165,c108,374228.23238387256,326027.02592110867,23064.110655108896,847217.0580075011,0.9421298431985328,0.0,0.05787015680146722
a165,c109,374228.23238387256,326027.02592110867,36946.55334075983,952859.5970331046,0.9534165917315873,0.0,0.04658340826841262
a165,c11,374228.23238387256,326027.02592110867,890466.0589397129,1068261.6445746098,0.9531137427025234,0.0,0.04688625729747664
a165,c110,374228.23238387256,326027.02592110867,111266.20677200476,958874.3636719271,0.9575638403180041,0.0,0.04243615968199588
a165,c12,374228.23238387256,326027.02592110867,987301.9510510532,1056522.7198430013,0.953823506093423,0.0,0.046176493906576965
a165,c13,374228.23238387256,326027.02592110867,931738.1209791275,792376.6428790938,0.968818552729085,0.0,0.03118144727091507
a165,c134,374228.23238387256,326027.02592110867,57163.48514082397,750775.937193706,0.904493306361815,0.0,0.09550669363818498
a165,c135,374228.23238387256,326027.02592110867,41373.984119039116,796477.1752643737,0.9311845255623569,0.0,0.06881547443764312
a165,c136,374228.23238387256,326027.02592110867,122459.54909320513,766288.2074491527,0.8324286871372154,0.0,0.16757131286278454
a165,c137,374228.23238387256,326027.02592110867,20852.555120490008,772703.64882607,0.9291386594045813,0.0,0.0708613405954188
a165,c138,374228.23238387256,326027.02592110867,104919.85673231333,704825.4490640372,0.6793212330610617,0.028319621127404482,0.2923591458115337
a165,c139,374228.23238387256,326027.02592110867,35384.528283531174,673244.3521727859,0.5007388226172756,0.4096676330007682,0.08959354438195619
a165,c14,374228.23238387256,326027.02592110867,1047978.4101708014,754614.1145684763,0.4044674120178914,0.00018090335169266682,0.595351684630416
a165,c15,374228.23238387256,326027.02592110867,956733.4992490832,936424.6213290439,0.957108522011552,0.0,0.04289147798844789
a165,c16,374228.23238387256,326027.02592110867,939901.8635137879,1006756.500805899,0.9910956510739597,0.0,0.008904348926040211
a165,c17,374228.23238387256,326027.02592110867,1003185.1132216303,947494.7985941062,0.9566169982007042,0.0,0.04338300179929587
a165,c18,374228.23238387256,326027.02592110867,984537.5483315206,867397.0043435318,0.9582014829082672,0.0,0.04179851709173268
a165,c189,374228.23238387256,326027.02592110867,14910.218240691096,738306.4254867259,0.7436869296891858,0.18120296745646924,0.07511010285434502
a165,c190,374228.23238387256,326027.02592110867,103623.89465635251,1079859.599737932,0.9546129777191242,0.0,0.04538702228087583
a165,c191,374228.23238387256,326027.02592110867,961330.7802811429,1099639.7470421973,0.9518046537759528,0.0,0.0481953462240472
a165,c192,374228.23238387256,326027.02592110867,1086408.617344724,1070764.23352372,0.9568032868281034,0.0,0.04319671317189651
a165,c2,374228.23238387256,326027.02592110867,1039463.4391635872,1050743.2393135552,0.9826290045885572,0.006318856611820466,0.011052138799622403
a165,c21,374228.23238387256,326027.02592110867,179794.43967120766,1021967.9125518544,0.9920606127316193,0.0,0.007939387268380714
a165,c22,374228.23238387256,326027.02592110867,107708.62471309282,1032704.6443301798,0.95557881833934,0.0,0.044421181660660024
a165,c3,374228.23238387256,326027.02592110867,1056691.473846119,996044.2766450125,0.990525920917813,0.0,0.00947407908218697
a165,c34,374228.23238387256,326027.02592110867,512732.31188483926,982248.0094862839,0.9575592741224215,0.0,0.0424407258775785
a165,c35,374228.23238387256,326027.02592110867,398576.8991529565,959712.0982521835,0.9611804825556817,0.0,0.03881951744431827
a165,c36,374228.23238387256,326027.02592110867,495884.7935896085,899267.0127529339,0.9611540819196842,0.0,0.03884591808031581
a165,c37,374228.23238387256,326027.02592110867,598458.7097485351,957923.5298555065,0.956156786194947,0.0,0.04384321380505289
a165,c38,374228.23238387256,326027.02592110867,707653.9707010174,977959.6926329604,0.9537923320486517,0.0,0.0462076679513484
a165,c39,374228.23238387256,326027.02592110867,782223.5694588752,1021415.5942026138,0.9490902718273942,0.0,0.05090972817260574
a165,c4,374228.23238387256,326027.02592110867,1076590.0493736912,879071.4901408796,0.9574394849810084,0.0,0.04256051501899154
a165,c40,374228.23238387256,326027.02592110867,893429.2945914436,948695.2677742166,0.957933116123062,0.0,0.042066883876938056
a165,c41,374228.23238387256,326027.02592110867,810690.2408677752,1076167.849059671,0.9495062348693036,0.0,0.0504937651306963
a165,c42,374228.23238387256,326027.02592110867,851312.8179095903,881757.3527588245,0.9577290932594078,0.0,0.0422709067405921
a165,c43,374228.23238387256,326027.02592110867,804006.8445899538,969516.345963283,0.9521196959764218,0.0,0.04788030402357821
a165,c44,374228.23238387256,326027.02592110867,829797.6737558885,699814.8732983172,0.7376296621319509,0.0,0.2623703378680491
a165,c47,374228.23238387256,326027.02592110867,907526.9512372671,707985.8443158871,0.015800067237542438,0.1366641689146003,0.8475357638478573
a165,c5,374228.23238387256,326027.02592110867,1019766.8348705258,974809.2841422296,0.9563757157323776,0.0,0.043624284267622375
a165,c55,374228.23238387256,326027.02592110867,527088.8973784909,823582.004934491,0.9413486930774585,0.0,0.05865130692254148
a165,c56,374228.23238387256,326027.02592110867,296753.5987841593,798192.0165681869,0.8335022535486069,0.0,0.16649774645139317
a165,c6,374228.23238387256,326027.02592110867,61345.589020799234,1021719.9740546513,0.9537394140780677,0.0,0.04626058592193225
a165,c68,374228.23238387256,326027.02592110867,312075.15330360475,673832.2632165457,0.04421584685731212,0.2106530650280197,0.7451310881146682
a165,c71,374228.23238387256,326027.02592110867,162731.61839293406,686389.2439383302,0.10077404736837921,0.18314030639907528,0.7160856462325456
a165,c72,374228.23238387256,326027.02592110867,311681.6656260563,720475.9586386625,0.3665568755476571,0.05042930047092735,0.5830138239814157
a165,c73,374228.23238387256,326027.02592110867,379619.5918390661,813014.3237628639,0.891051097898008,0.0,0.10894890210199211
a165,c74,374228.23238387256,326027.02592110867,437776.4989834509,750125.3493307976,0.5985930311046037,0.0,0.40140696889539623
a165,c75,374228.23238387256,326027.02592110867,513460.2729624406,1039959.5415156368,0.9554684734741419,0.0,0.04453152652585818
a165,c76,374228.23238387256,326027.02592110867,590310.551916678,1036467.2032702942,0.9549140561493559,0.0,0.04508594385064414
a165,c77,374228.23238387256,326027.02592110867,661495.9907331095,1072313.7780121558,0.984425090893677,0.0,0.015574909106322978
a165,c78,374228.23238387256,326027.02592110867,695239.607872108,1057456.502963125,0.9531029883820069,0.0,0.04689701161799315
a165,c79,374228.23238387256,326027.02592110867,638782.3110764966,1042921.4007437215,0.9545213934779465,0.0,0.04547860652205342
a165,c8,374228.23238387256,326027.02592110867,752186.2060139113,1063865.170288348,0.9486610818155571,0.0,0.05133891818444287
a165,c80,374228.23238387256,326027.02592110867,733198.1048907868,722431.23074712,0.8447929806834397,0.0,0.15520701931656034
a165,c81,374228.23238387256,326027.02592110867,744923.960448284,683980.9210821056,0.3733704928825433,0.13967581181780084,0.48695369529965593
a165,c82,374228.23238387256,326027.02592110867,646299.5048373977,761153.8230079168,0.6625017690570351,0.0,0.3374982309429649
a165,c83,374228.23238387256,326027.02592110867,715113.0384187739,919804.5543924351,0.9556315940060431,0.0,0.04436840599395684
a165,c84,374228.23238387256,326027.02592110867,590431.6157292326,892193.3997171706,0.9578099041420148,0.0,0.04219009585798516
a165,c85,374228.23238387256,326027.02592110867,661433.0557595086,837510.2908493592,0.9508096829203316,0.0,0.04919031707966829
a165,c89,374228.23238387256,326027.02592110867,244166.85053308943,945660.2922961597,0.9616048192789532,0.0,0.038395180721046786
a165,c9,374228.23238387256,326027.02592110867,374588.29412927176,1077412.6892032835,0.9549556241000037,0.0,0.04504437589999637
a165,c90,374228.23238387256,326027.02592110867,211695.56884644312,799934.3950554734,0.8405768954672689,0.0,0.15942310453273112
a165,c92,374228.23238387256,326027.02592110867,483239.73026901373,694116.1311201806,0.018577297096067074,0.1570431941193409,0.8243795087845921
a165,c93,374228.23238387256,326027.02592110867,567909.5658764879,744327.5041265424,0.7289777871200479,0.0,0.27102221287995204
a165,c95,374228.23238387256,326027.02592110867,497946.9785217651,1091943.303834598,0.9549115284125737,0.0,0.045088471587426335
a165,c96,374228.23238387256,326027.02592110867,636933.5865159038,1100828.8712536192,0.950044263262793,0.0,0.04995573673720696
a165,c97,374228.23238387256,326027.02592110867,457945.7852829433,1081824.1873569612,0.9552534552208577,0.0,0.04474654477914228
a165,c98,374228.23238387256,326027.02592110867,525122.4721721654,1087478.289113556,0.9541072352612693,0.0,0.0458927647387308
a165,c99,374228.23238387256,326027.02592110867,764320.2635706618,800272.0257677863,0.9172319329303101,0.0,0.08276806706968978
a166,a166,494685.8524414195,338503.33431357687,494685.8524414195,338503.33431357687,0.035617123208241334,0.8887984731871748,0.07542098929066038
a166,a167,494685.8524414195,338503.33431357687,518552.92688713095,269940.4936444087,0.04241664302060765,0.9570796153454185,0.00036937376641721695
a166,a168,494685.8524414195,338503.33431357687,433402.96115163004,376962.28433596133,0.026652193067685195,0.6989555239199522,0.27414789757074487
a166,a169,494685.8524414195,338503.33431357687,456087.8228465036,102498.81271949028,0.0645792438357916,0.9354207561642085,0.0
a166,a170,494685.8524414195,338503.33431357687,519805.90074547374,118641.20973548148,0.0637903643883131,0.9362096356116869,0.0
a166,a171,494685.8524414195,338503.33431357687,343985.5466227383,176617.85136387756,0.027883374512697862,0.9721095421018939,7.083385408253914e-06
a166,a172,494685.8524414195,338503.33431357687,299799.322796599,225498.61033083944,0.026556167560706084,0.9734398820840162,3.9503552777955e-06
a166,a173,494685.8524414195,338503.33431357687,358791.4467467901,224542.31448850737,0.03160269715609589,0.9683973028439041,0.0
a166,a174,494685.8524414195,338503.33431357687,451809.84950453043,231536.977386209,0.04415067070064908,0.9557143405954285,0.0
a166,a175,494685.8524414195,338503.33431357687,346409.23746043496,106081.34675001315,0.05120541413715743,0.9487582678297272,3.631803311561982e-05
a166,a176,494685.8524414195,338503.33431357687,336284.02911775204,55263.020605026235,0.6179963713360765,0.3768026863542298,0.005200942309693699
a166,a177,494685.8524414195,338503.33431357687,300159.23027910286,70027.52948084273,0.05030989051770871,0.9496531270055449,3.698247674634154e-05
a166,a178,494685.8524414195,338503.33431357687,311477.80763229344,137387.37398025722,0.03500335270357896,0.9649572267170002,3.9420579420797595e-05
a166,a179,494685.8524414195,338503.33431357687,390553.09471993975,89346.19606364821,0.06901811989445057,0.9309645861829818,1.7293922567634123e-05
a166,a180,494685.8524414195,338503.33431357687,418324.69919599063,156910.55190337266,0.05374070756835521,0.9462592924316449,0.0
a166,a181,494685.8524414195,338503.33431357687,185946.28828781072,127998.11196928172,0.03481770153799034,0.9651756838421365,6.614619872990656e-06
a166,a182,494685.8524414195,338503.33431357687,247796.7898337899,64544.50554831517,0.04097697915102346,0.9590046994617347,1.8321387241775267e-05
a166,a183,494685.8524414195,338503.33431357687,154678.1597341107,93195.27795207004,0.9855660043868615,0.002018153839800772,0.01241584177333774
a166,a184,494685.8524414195,338503.33431357687,152292.192258539,148825.3494121334,0.6879984397391177,0.3057831228068597,0.006218437454022713
a166,a185,494685.8524414195,338503.33431357687,219646.96096294367,178582.82019067425,0.019041162776186414,0.9809555025125741,3.334711239452391e-06
a166,a186,494685.8524414195,338503.33431357687,65785.34100860436,52063.27016988291,0.033666252701079306,0.9662772154687247,5.653183019603912e-05
a166,a187,494685.8524414195,338503.33431357687,14344.114131277924,259178.25211443266,0.045899775253874724,0.9523164535028144,0.0017837712433109551
a166,a194,494685.8524414195,338503.33431357687,1075717.656626803,210493.07883767594,0.01125526393090051,0.9887447360690995,0.0
